time,throttle,aileron,elevator,rudder
1436.3,1,0.007627963,0.026228163,-0.059016835
1436.4,1,0.007626687,0.026268164,-0.058982488
1436.4,1,0.007626687,0.026268164,-0.058982488
1436.5,1,0.007625145,0.026308164,-0.058947176
1436.5,1,0.007625145,0.026308164,-0.058947176
1436.6,1,0.007623098,0.026348162,-0.058910847
1436.6,1,0.007623098,0.026348162,-0.058910847
1436.7,1,0.00762027,0.026388163,-0.058873437
1436.7,1,0.00762027,0.026388163,-0.058873437
1436.8,1,0.007616357,0.026428163,-0.058834877
1436.8,1,0.007616357,0.026428163,-0.058834877
1436.9,1,0.007612229,0.026468163,-0.0587952
1436.9,1,0.007612229,0.026468163,-0.0587952
1437,1,0.00760729,0.026508164,-0.058754288
1437,1,0.00760729,0.026508164,-0.058754288
1437.1,1,0.007601253,0.026548164,-0.058712047
1437.1,1,0.007601253,0.026548164,-0.058712047
1437.2,1,0.007593936,0.026588162,-0.058668394
1437.2,1,0.007593936,0.026588162,-0.058668394
1437.3,1,0.007585152,0.026628163,-0.05862323
1437.3,1,0.007585152,0.026628163,-0.05862323
1437.4,1,0.007575272,0.026668163,-0.05857669
1437.4,1,0.007575272,0.026668163,-0.05857669
1437.5,1,0.007566047,0.026708163,-0.05852949
1437.5,1,0.007566047,0.026708163,-0.05852949
1437.6,1,0.007556543,0.026748164,-0.0584812
1437.6,1,0.007556543,0.026748164,-0.0584812
1437.7,1,0.007546992,0.026788164,-0.058431894
1437.7,1,0.007546992,0.026788164,-0.058431894
1437.8,1,0.00753766,0.026828164,-0.05838164
1437.8,1,0.00753766,0.026828164,-0.05838164
1437.9,1,0.007528851,0.026868163,-0.05833052
1437.9,1,0.007528851,0.026868163,-0.05833052
1438,1,0.007520602,0.026908163,-0.058278985
1438,1,0.007520602,0.026908163,-0.058278985
1438.1,1,0.007512991,0.026948163,-0.05822714
1438.1,1,0.007512991,0.026948163,-0.05822714
1438.2,1,0.007506306,0.026988164,-0.058174938
1438.2,1,0.007506306,0.026988164,-0.058174938
1438.3,1,0.007500733,0.027028164,-0.05812248
1438.3,1,0.007500733,0.027028164,-0.05812248
1438.4,1,0.007496457,0.027068164,-0.058069874
1438.4,1,0.007496457,0.027068164,-0.058069874
1438.5,1,0.007493601,0.027108163,-0.0580172
1438.5,1,0.007493601,0.027108163,-0.0580172
1438.6,1,0.007489064,0.027148163,-0.05796367
1438.6,1,0.007489064,0.027148163,-0.05796367
1438.7,1,0.007484722,0.027188163,-0.057909846
1438.7,1,0.007484722,0.027188163,-0.057909846
1438.8,1,0.007480512,0.027228164,-0.057855763
1438.8,1,0.007480512,0.027228164,-0.057855763
1438.9,1,0.007476369,0.027268164,-0.057801463
1438.9,1,0.007476369,0.027268164,-0.057801463
1439,1,0.00747223,0.027308164,-0.057746977
1439,1,0.00747223,0.027308164,-0.057746977
1439.1,1,0.007467683,0.027348163,-0.057692032
1439.1,1,0.007467683,0.027348163,-0.057692032
1439.2,1,0.007462177,0.027388163,-0.05763624
1439.2,1,0.007462177,0.027388163,-0.05763624
1439.3,1,0.007455967,0.027428163,-0.05757991
1439.3,1,0.007455967,0.027428163,-0.05757991
1439.4,1,0.007448916,0.027468164,-0.057523016
1439.4,1,0.007448916,0.027468164,-0.057523016
1439.5,1,0.007440886,0.027508164,-0.057465535
1439.5,1,0.007440886,0.027508164,-0.057465535
1439.6,1,0.007431738,0.027548164,-0.057407428
1439.6,1,0.007431738,0.027548164,-0.057407428
1439.7,1,0.007422892,0.027588163,-0.057348963
1439.7,1,0.007422892,0.027588163,-0.057348963
1439.8,1,0.007413974,0.027628163,-0.057290066
1439.8,1,0.007413974,0.027628163,-0.057290066
1439.9,1,0.00740467,0.027668163,-0.057230674
1439.9,1,0.00740467,0.027668163,-0.057230674
1440,1,0.007394998,0.027708163,-0.05717079
1440,1,0.007394998,0.027708163,-0.05717079
1440.1,1,0.007384975,0.027748164,-0.05711041
1440.1,1,0.007384975,0.027748164,-0.05711041
1440.2,1,0.007374798,0.027788164,-0.057049654
1440.2,1,0.007374798,0.027788164,-0.057049654
1440.3,1,0.007365568,0.027828163,-0.05698924
1440.3,1,0.007365568,0.027828163,-0.05698924
1440.4,1,0.007356713,0.027868163,-0.056928776
1440.4,1,0.007356713,0.027868163,-0.056928776
1440.5,1,0.00734835,0.027908163,-0.05686833
1440.5,1,0.00734835,0.027908163,-0.05686833
1440.6,1,0.007340595,0.027948163,-0.056807965
1440.6,1,0.007340595,0.027948163,-0.056807965
1440.7,1,0.007333564,0.027988164,-0.056747746
1440.7,1,0.007333564,0.027988164,-0.056747746
1440.8,1,0.007326919,0.028028164,-0.05668774
1440.8,1,0.007326919,0.028028164,-0.05668774
1440.9,1,0.007320421,0.028068163,-0.056628004
1440.9,1,0.007320421,0.028068163,-0.056628004
1441,1,0.007314311,0.028108163,-0.056568604
1441,1,0.007314311,0.028108163,-0.056568604
1441.1,1,0.007308541,0.028148163,-0.056509607
1441.1,1,0.007308541,0.028148163,-0.056509607
1441.2,1,0.007303043,0.028188163,-0.05645108
1441.2,1,0.007303043,0.028188163,-0.05645108
1441.3,1,0.007297738,0.028228164,-0.05639308
1441.3,1,0.007297738,0.028228164,-0.05639308
1441.4,1,0.00729211,0.028256355,-0.056335196
1441.4,1,0.00729211,0.028256355,-0.056335196
1441.5,1,0.007286152,0.028275784,-0.056277618
1441.5,1,0.007286152,0.028275784,-0.056277618
1441.6,1,0.007279688,0.02828502,-0.05622035
1441.6,1,0.007279688,0.02828502,-0.05622035
1441.7,1,0.007272487,0.028281713,-0.056163356
1441.7,1,0.007272487,0.028281713,-0.056163356
1441.8,1,0.0072643,0.028263299,-0.0561066
1441.8,1,0.0072643,0.028263299,-0.0561066
1441.9,1,0.007255322,0.02823349,-0.056050036
1441.9,1,0.007255322,0.02823349,-0.056050036
1442,1,0.007246554,0.028207125,-0.055993594
1442,1,0.007246554,0.028207125,-0.055993594
1442.1,1,0.007237197,0.028174438,-0.055937216
1442.1,1,0.007237197,0.028174438,-0.055937216
1442.2,1,0.007227229,0.028136449,-0.055880822
1442.2,1,0.007227229,0.028136449,-0.055880822
1442.3,1,0.007216636,0.028094396,-0.05582433
1442.3,1,0.007216636,0.028094396,-0.05582433
1442.4,1,0.007205745,0.028049244,-0.05576783
1442.4,1,0.007205745,0.028049244,-0.05576783
1442.5,1,0.007195866,0.028000737,-0.055711966
1442.5,1,0.007195866,0.028000737,-0.055711966
1442.6,1,0.007186605,0.027951363,-0.055656392
1442.6,1,0.007186605,0.027951363,-0.055656392
1442.7,1,0.007178307,0.027902758,-0.05560118
1442.7,1,0.007178307,0.027902758,-0.05560118
1442.8,1,0.00717136,0.02785671,-0.0555464
1442.8,1,0.00717136,0.02785671,-0.0555464
1442.9,1,0.007165819,0.027813638,-0.055492125
1442.9,1,0.007165819,0.027813638,-0.055492125
1443,1,0.007159996,0.02776682,-0.055438396
1443,1,0.007159996,0.02776682,-0.055438396
1443.1,1,0.007155045,0.027721183,-0.05538533
1443.1,1,0.007155045,0.027721183,-0.05538533
1443.2,1,0.007150997,0.027677052,-0.055333033
1443.2,1,0.007150997,0.027677052,-0.055333033
1443.3,1,0.00714787,0.027634691,-0.055281617
1443.3,1,0.00714787,0.027634691,-0.055281617
1443.4,1,0.007145453,0.027594117,-0.055231083
1443.4,1,0.007145453,0.027594117,-0.055231083
1443.5,1,0.007141781,0.027553774,-0.055180542
1443.5,1,0.007141781,0.027553774,-0.055180542
1443.6,1,0.007137409,0.027514253,-0.055130437
1443.6,1,0.007137409,0.027514253,-0.055130437
1443.7,1,0.007131849,0.02747519,-0.055080667
1443.7,1,0.007131849,0.02747519,-0.055080667
1443.8,1,0.007124555,0.02743612,-0.055031136
1443.8,1,0.007124555,0.02743612,-0.055031136
1443.9,1,0.007116565,0.027397668,-0.054981764
1443.9,1,0.007116565,0.027397668,-0.054981764
1444,1,0.007107889,0.02735966,-0.054932434
1444,1,0.007107889,0.02735966,-0.054932434
1444.1,1,0.007097894,0.0273214,-0.05488299
1444.1,1,0.007097894,0.0273214,-0.05488299
1444.2,1,0.007086449,0.027282495,-0.054833274
1444.2,1,0.007086449,0.027282495,-0.054833274
1444.3,1,0.007074275,0.02724298,-0.05478351
1444.3,1,0.007074275,0.02724298,-0.05478351
1444.4,1,0.007064288,0.02720423,-0.054734923
1444.4,1,0.007064288,0.02720423,-0.054734923
1444.5,1,0.007055076,0.027165245,-0.05468683
1444.5,1,0.007055076,0.027165245,-0.05468683
1444.6,1,0.007046962,0.027125943,-0.054639295
1444.6,1,0.007046962,0.027125943,-0.054639295
1444.7,1,0.007040269,0.027086247,-0.05459239
1444.7,1,0.007040269,0.027086247,-0.05459239
1444.8,1,0.007034444,0.027046641,-0.05454674
1444.8,1,0.007034444,0.027046641,-0.05454674
1444.9,1,0.007029878,0.027007004,-0.054502375
1444.9,1,0.007029878,0.027007004,-0.054502375
1445,1,0.00702691,0.026967246,-0.054459356
1445,1,0.00702691,0.026967246,-0.054459356
1445.1,1,0.007025739,0.026927369,-0.054417826
1445.1,1,0.007025739,0.026927369,-0.054417826
1445.2,1,0.007025334,0.026887413,-0.05437756
1445.2,1,0.007025334,0.026887413,-0.05437756
1445.3,1,0.007023599,0.026847454,-0.054337986
1445.3,1,0.007023599,0.026847454,-0.054337986
1445.4,1,0.007021717,0.026807463,-0.054299567
1445.4,1,0.007021717,0.026807463,-0.054299567
1445.5,1,0.007019448,0.026767455,-0.054262314
1445.5,1,0.007019448,0.026767455,-0.054262314
1445.6,1,0.007016553,0.026727447,-0.054226246
1445.6,1,0.007016553,0.026727447,-0.054226246
1445.7,1,0.007012703,0.026687402,-0.05419038
1445.7,1,0.007012703,0.026687402,-0.05419038
1445.8,1,0.007007685,0.026647352,-0.054155033
1445.8,1,0.007007685,0.026647352,-0.054155033
1445.9,1,0.007001254,0.026607309,-0.054120146
1445.9,1,0.007001254,0.026607309,-0.054120146
1446,1,0.006993161,0.026567284,-0.054085612
1446,1,0.006993161,0.026567284,-0.054085612
1446.1,1,0.006984693,0.02652726,-0.054051615
1446.1,1,0.006984693,0.02652726,-0.054051615
1446.2,1,0.006977104,0.026487222,-0.054018326
1446.2,1,0.006977104,0.026487222,-0.054018326
1446.3,1,0.006969456,0.026447192,-0.053985514
1446.3,1,0.006969456,0.026447192,-0.053985514
1446.4,1,0.006961896,0.026407171,-0.053953145
1446.4,1,0.006961896,0.026407171,-0.053953145
1446.5,1,0.006954625,0.026367163,-0.053921245
1446.5,1,0.006954625,0.026367163,-0.053921245
1446.6,1,0.006948886,0.026327148,-0.05389085
1446.6,1,0.006948886,0.026327148,-0.05389085
1446.7,1,0.006944391,0.026287135,-0.053861503
1446.7,1,0.006944391,0.026287135,-0.053861503
1446.8,1,0.006941414,0.026247127,-0.053833306
1446.8,1,0.006941414,0.026247127,-0.053833306
1446.9,1,0.006940235,0.026207123,-0.053806346
1446.9,1,0.006940235,0.026207123,-0.053806346
1447,1,0.006939943,0.02616712,-0.053780638
1447,1,0.006939943,0.02616712,-0.053780638
1447.1,1,0.006940002,0.02612712,-0.053756222
1447.1,1,0.006940002,0.02612712,-0.053756222
1447.2,1,0.006940635,0.026087122,-0.053733185
1447.2,1,0.006940635,0.026087122,-0.053733185
1447.3,1,0.006941523,0.026047122,-0.05371158
1447.3,1,0.006941523,0.026047122,-0.05371158
1447.4,1,0.006942174,0.026007121,-0.05369129
1447.4,1,0.006942174,0.026007121,-0.05369129
1447.5,1,0.00694174,0.025967123,-0.05367144
1447.5,1,0.00694174,0.025967123,-0.05367144
1447.6,1,0.006940271,0.025927125,-0.053652465
1447.6,1,0.006940271,0.025927125,-0.053652465
1447.7,1,0.006937435,0.025887126,-0.0536343
1447.7,1,0.006937435,0.025887126,-0.0536343
1447.8,1,0.006932899,0.025847128,-0.053616878
1447.8,1,0.006932899,0.025847128,-0.053616878
1447.9,1,0.006928352,0.02580713,-0.053600047
1447.9,1,0.006928352,0.02580713,-0.053600047
1448,1,0.00692361,0.02576713,-0.05358374
1448,1,0.00692361,0.02576713,-0.05358374
1448.1,1,0.006918174,0.02572713,-0.053567886
1448.1,1,0.006918174,0.02572713,-0.053567886
1448.2,1,0.006912036,0.025687132,-0.053552408
1448.2,1,0.006912036,0.025687132,-0.053552408
1448.3,1,0.006905852,0.025647132,-0.0535375
1448.3,1,0.006905852,0.025647132,-0.0535375
1448.4,1,0.00690138,0.025607133,-0.053523816
1448.4,1,0.00690138,0.025607133,-0.053523816
1448.5,1,0.006897868,0.025567133,-0.053510968
1448.5,1,0.006897868,0.025567133,-0.053510968
1448.6,1,0.006895602,0.025527133,-0.053498995
1448.6,1,0.006895602,0.025527133,-0.053498995
1448.7,1,0.006894867,0.025487134,-0.053487938
1448.7,1,0.006894867,0.025487134,-0.053487938
1448.8,1,0.0068945,0.025447134,-0.053478148
1448.8,1,0.0068945,0.025447134,-0.053478148
1448.9,1,0.00689506,0.025407134,-0.053469606
1448.9,1,0.00689506,0.025407134,-0.053469606
1449,1,0.006896794,0.025367133,-0.053462356
1449,1,0.006896794,0.025367133,-0.053462356
1449.1,1,0.006899794,0.025327133,-0.05345649
1449.1,1,0.006899794,0.025327133,-0.05345649
1449.2,1,0.006903065,0.025287135,-0.053451747
1449.2,1,0.006903065,0.025287135,-0.053451747
1449.3,1,0.006905173,0.025247134,-0.05344774
1449.3,1,0.006905173,0.025247134,-0.05344774
1449.4,1,0.006906882,0.025207134,-0.053444754
1449.4,1,0.006906882,0.025207134,-0.053444754
1449.5,1,0.006907956,0.025167134,-0.053442776
1449.5,1,0.006907956,0.025167134,-0.053442776
1449.6,1,0.006908156,0.025127133,-0.05344178
1449.6,1,0.006908156,0.025127133,-0.05344178
1449.7,1,0.006907946,0.025087133,-0.053441133
1449.7,1,0.006907946,0.025087133,-0.053441133
1449.8,1,0.006906817,0.025047133,-0.05344105
1449.8,1,0.006906817,0.025047133,-0.05344105
1449.9,1,0.006904607,0.025007134,-0.053441443
1449.9,1,0.006904607,0.025007134,-0.053441443
1450,1,0.006901156,0.024967134,-0.053442225
1450,1,0.006901156,0.024967134,-0.053442225
1450.1,1,0.006897765,0.024936821,-0.053443614
1450.1,1,0.006897765,0.024936821,-0.053443614
1450.2,1,0.0068953,0.024923028,-0.05344574
1450.2,1,0.0068953,0.024923028,-0.05344574
1450.3,1,0.00689311,0.02492248,-0.053448416
1450.3,1,0.00689311,0.02492248,-0.053448416
1450.4,1,0.006891368,0.024937386,-0.053451613
1450.4,1,0.006891368,0.024937386,-0.053451613
1450.5,1,0.006890289,0.024968382,-0.053455375
1450.5,1,0.006890289,0.024968382,-0.053455375
1450.6,1,0.006890482,0.02500104,-0.05346026
1450.6,1,0.006890482,0.02500104,-0.05346026
1450.7,1,0.006892037,0.02504082,-0.053466134
1450.7,1,0.006892037,0.02504082,-0.053466134
1450.8,1,0.00689525,0.025085205,-0.05347315
1450.8,1,0.00689525,0.025085205,-0.05347315
1450.9,1,0.006900207,0.025131734,-0.053481422
1450.9,1,0.006900207,0.025131734,-0.053481422
1451,1,0.006904895,0.025183192,-0.053490687
1451,1,0.006904895,0.025183192,-0.053490687
1451.1,1,0.00690997,0.025234485,-0.053501207
1451.1,1,0.00690997,0.025234485,-0.053501207
1451.2,1,0.006915043,0.025282877,-0.05351307
1451.2,1,0.006915043,0.025282877,-0.05351307
1451.3,1,0.006919618,0.025326284,-0.053526282
1451.3,1,0.006919618,0.025326284,-0.053526282
1451.4,1,0.006922866,0.025371077,-0.05354026
1451.4,1,0.006922866,0.025371077,-0.05354026
1451.5,1,0.006924192,0.025412483,-0.05355516
1451.5,1,0.006924192,0.025412483,-0.05355516
1451.6,1,0.00692295,0.02545002,-0.053570855
1451.6,1,0.00692295,0.02545002,-0.053570855
1451.7,1,0.006921157,0.025487382,-0.053587258
1451.7,1,0.006921157,0.025487382,-0.053587258
1451.8,1,0.006917978,0.025524301,-0.053604174
1451.8,1,0.006917978,0.025524301,-0.053604174
1451.9,1,0.006913639,0.025562193,-0.053621437
1451.9,1,0.006913639,0.025562193,-0.053621437
1452,1,0.006910381,0.025599083,-0.053639717
1452,1,0.006910381,0.025599083,-0.053639717
1452.1,1,0.006908791,0.02563681,-0.053658873
1452.1,1,0.006908791,0.02563681,-0.053658873
1452.2,1,0.006910278,0.025676167,-0.053679083
1452.2,1,0.006910278,0.025676167,-0.053679083
1452.3,1,0.006913194,0.025714904,-0.05370061
1452.3,1,0.006913194,0.025714904,-0.05370061
1452.4,1,0.006919032,0.025754072,-0.05372357
1452.4,1,0.006919032,0.025754072,-0.05372357
1452.5,1,0.006928408,0.025793776,-0.053748116
1452.5,1,0.006928408,0.025793776,-0.053748116
1452.6,1,0.006937619,0.025833523,-0.053773712
1452.6,1,0.006937619,0.025833523,-0.053773712
1452.7,1,0.006947396,0.025873402,-0.053800546
1452.7,1,0.006947396,0.025873402,-0.053800546
1452.8,1,0.006957536,0.02591338,-0.053828653
1452.8,1,0.006957536,0.02591338,-0.053828653
1452.9,1,0.006965942,0.025953438,-0.053857286
1452.9,1,0.006965942,0.025953438,-0.053857286
1453,1,0.006972103,0.025993517,-0.053886406
1453,1,0.006972103,0.025993517,-0.053886406
1453.1,1,0.006975337,0.026033564,-0.053915888
1453.1,1,0.006975337,0.026033564,-0.053915888
1453.2,1,0.006976917,0.026073638,-0.053945567
1453.2,1,0.006976917,0.026073638,-0.053945567
1453.3,1,0.006976375,0.026113711,-0.05397526
1453.3,1,0.006976375,0.026113711,-0.05397526
1453.4,1,0.006973177,0.026153747,-0.054004796
1453.4,1,0.006973177,0.026153747,-0.054004796
1453.5,1,0.006970063,0.026193783,-0.054034635
1453.5,1,0.006970063,0.026193783,-0.054034635
1453.6,1,0.006967653,0.026233815,-0.054064795
1453.6,1,0.006967653,0.026233815,-0.054064795
1453.7,1,0.006966025,0.02627383,-0.054095175
1453.7,1,0.006966025,0.02627383,-0.054095175
1453.8,1,0.006966257,0.026313836,-0.054126155
1453.8,1,0.006966257,0.026313836,-0.054126155
1453.9,1,0.006969323,0.026353836,-0.054158036
1453.9,1,0.006969323,0.026353836,-0.054158036
1454,1,0.006976084,0.026393836,-0.054191034
1454,1,0.006976084,0.026393836,-0.054191034
1454.1,1,0.006985566,0.026433835,-0.054225095
1454.1,1,0.006985566,0.026433835,-0.054225095
1454.2,1,0.006996939,0.02647383,-0.054260228
1454.2,1,0.006996939,0.02647383,-0.054260228
1454.3,1,0.007010239,0.026513826,-0.05429665
1454.3,1,0.007010239,0.026513826,-0.05429665
1454.4,1,0.007023917,0.026553825,-0.054333977
1454.4,1,0.007023917,0.026553825,-0.054333977
1454.5,1,0.007036064,0.026593823,-0.054371733
1454.5,1,0.007036064,0.026593823,-0.054371733
1454.6,1,0.007045046,0.026633821,-0.05440973
1454.6,1,0.007045046,0.026633821,-0.05440973
1454.7,1,0.007050638,0.026673824,-0.05444768
1454.7,1,0.007050638,0.026673824,-0.05444768
1454.8,1,0.00705307,0.026713824,-0.054485258
1454.8,1,0.00705307,0.026713824,-0.054485258
1454.9,1,0.007050577,0.026753826,-0.054521944
1454.9,1,0.007050577,0.026753826,-0.054521944
1455,1,0.007044517,0.026793826,-0.054557826
1455,1,0.007044517,0.026793826,-0.054557826
1455.1,1,0.007037832,0.026833829,-0.054593347
1455.1,1,0.007037832,0.026833829,-0.054593347
1455.2,1,0.007031,0.026873829,-0.05462824
1455.2,1,0.007031,0.026873829,-0.05462824
1455.3,1,0.007026175,0.02691383,-0.054663092
1455.3,1,0.007026175,0.02691383,-0.054663092
1455.4,1,0.007025051,0.02695383,-0.05469868
1455.4,1,0.007025051,0.02695383,-0.05469868
1455.5,1,0.00702901,0.026993832,-0.05473495
1455.5,1,0.00702901,0.026993832,-0.05473495
1455.6,1,0.007037719,0.02703383,-0.054772135
1455.6,1,0.007037719,0.02703383,-0.054772135
1455.7,1,0.007049063,0.02707383,-0.05481041
1455.7,1,0.007049063,0.02707383,-0.05481041
1455.8,1,0.007064981,0.02711383,-0.054850068
1455.8,1,0.007064981,0.02711383,-0.054850068
1455.9,1,0.007083708,0.027153831,-0.054890882
1455.9,1,0.007083708,0.027153831,-0.054890882
1456,1,0.007100425,0.027193831,-0.054931924
1456,1,0.007100425,0.027193831,-0.054931924
1456.1,1,0.007116121,0.027233832,-0.05497358
1456.1,1,0.007116121,0.027233832,-0.05497358
1456.2,1,0.007129399,0.027273832,-0.05501544
1456.2,1,0.007129399,0.027273832,-0.05501544
1456.3,1,0.007138331,0.02731383,-0.05505648
1456.3,1,0.007138331,0.02731383,-0.05505648
1456.4,1,0.007141884,0.02735383,-0.05509671
1456.4,1,0.007141884,0.02735383,-0.05509671
1456.5,1,0.007140049,0.027393831,-0.05513591
1456.5,1,0.007140049,0.027393831,-0.05513591
1456.6,1,0.007136667,0.027433831,-0.05517423
1456.6,1,0.007136667,0.027433831,-0.05517423
1456.7,1,0.007129706,0.027473832,-0.055211253
1456.7,1,0.007129706,0.027473832,-0.055211253
1456.8,1,0.007120984,0.02751383,-0.055247158
1456.8,1,0.007120984,0.02751383,-0.055247158
1456.9,1,0.007117712,0.02755383,-0.055283528
1456.9,1,0.007117712,0.02755383,-0.055283528
1457,1,0.007115671,0.02759383,-0.055319484
1457,1,0.007115671,0.02759383,-0.055319484
1457.1,1,0.00711543,0.02763383,-0.055355273
1457.1,1,0.00711543,0.02763383,-0.055355273
1457.2,1,0.007120166,0.027673831,-0.05539225
1457.2,1,0.007120166,0.027673831,-0.05539225
1457.3,1,0.007128089,0.027713832,-0.055429652
1457.3,1,0.007128089,0.027713832,-0.055429652
1457.4,1,0.007138861,0.02775383,-0.055467486
1457.4,1,0.007138861,0.02775383,-0.055467486
1457.5,1,0.007149637,0.02779383,-0.05550581
1457.5,1,0.007149637,0.02779383,-0.05550581
1457.6,1,0.007161966,0.02783383,-0.055544585
1457.6,1,0.007161966,0.02783383,-0.055544585
1457.7,1,0.007175523,0.02787383,-0.05558375
1457.7,1,0.007175523,0.02787383,-0.05558375
1457.8,1,0.007185518,0.027913831,-0.055622287
1457.8,1,0.007185518,0.027913831,-0.055622287
1457.9,1,0.007194482,0.027953831,-0.05566074
1457.9,1,0.007194482,0.027953831,-0.05566074
1458,1,0.007202385,0.02799383,-0.055699088
1458,1,0.007202385,0.02799383,-0.055699088
1458.1,1,0.00720771,0.02803383,-0.055736646
1458.1,1,0.00720771,0.02803383,-0.055736646
1458.2,1,0.007210691,0.02807383,-0.055773515
1458.2,1,0.007210691,0.02807383,-0.055773515
1458.3,1,0.007211005,0.02811383,-0.055809554
1458.3,1,0.007211005,0.02811383,-0.055809554
1458.4,1,0.007210933,0.028153831,-0.055845007
1458.4,1,0.007210933,0.028153831,-0.055845007
1458.5,1,0.007209833,0.028193831,-0.05587969
1458.5,1,0.007209833,0.028193831,-0.05587969
1458.6,1,0.007207907,0.028233832,-0.05591353
1458.6,1,0.007207907,0.028233832,-0.05591353
1458.7,1,0.00720738,0.02827383,-0.055947207
1458.7,1,0.00720738,0.02827383,-0.055947207
1458.8,1,0.007208419,0.02831383,-0.05598063
1458.8,1,0.007208419,0.02831383,-0.05598063
1458.9,1,0.007211622,0.02835383,-0.056013882
1458.9,1,0.007211622,0.02835383,-0.056013882
1459,1,0.007216408,0.028393831,-0.05604723
1459,1,0.007216408,0.028393831,-0.05604723
1459.1,1,0.007223388,0.028433831,-0.056080796
1459.1,1,0.007223388,0.028433831,-0.056080796
1459.2,1,0.007233052,0.028473832,-0.056114722
1459.2,1,0.007233052,0.028473832,-0.056114722
1459.3,1,0.007242661,0.02851383,-0.056148488
1459.3,1,0.007242661,0.02851383,-0.056148488
1459.4,1,0.007252055,0.02855383,-0.056182135
1459.4,1,0.007252055,0.02855383,-0.056182135
1459.5,1,0.007261178,0.02859383,-0.056215722
1459.5,1,0.007261178,0.02859383,-0.056215722
1459.6,1,0.007269569,0.028633831,-0.05624922
1459.6,1,0.007269569,0.028633831,-0.05624922
1459.7,1,0.007277092,0.028673831,-0.056282327
1459.7,1,0.007277092,0.028673831,-0.056282327
1459.8,1,0.007283438,0.028713832,-0.05631488
1459.8,1,0.007283438,0.028713832,-0.05631488
1459.9,1,0.007288103,0.02875383,-0.056346886
1459.9,1,0.007288103,0.02875383,-0.056346886
1460,1,0.007290705,0.02879383,-0.05637826
1460,1,0.007290705,0.02879383,-0.05637826
1460.1,1,0.007291949,0.02883383,-0.05640898
1460.1,1,0.007291949,0.02883383,-0.05640898
1460.2,1,0.007292863,0.028873831,-0.056439046
1460.2,1,0.007292863,0.028873831,-0.056439046
1460.3,1,0.007292521,0.028913831,-0.05646833
1460.3,1,0.007292521,0.028913831,-0.05646833
1460.4,1,0.007290889,0.028953832,-0.05649676
1460.4,1,0.007290889,0.028953832,-0.05649676
1460.5,1,0.007288633,0.02899383,-0.05652447
1460.5,1,0.007288633,0.02899383,-0.05652447
1460.6,1,0.007288071,0.02903383,-0.05655209
1460.6,1,0.007288071,0.02903383,-0.05655209
1460.7,1,0.00728829,0.02907383,-0.056579284
1460.7,1,0.00728829,0.02907383,-0.056579284
1460.8,1,0.007289654,0.029113831,-0.056606103
1460.8,1,0.007289654,0.029113831,-0.056606103
1460.9,1,0.007292439,0.029153831,-0.05663261
1460.9,1,0.007292439,0.029153831,-0.05663261
1461,1,0.00729582,0.029193832,-0.05665911
1461,1,0.00729582,0.029193832,-0.05665911
1461.1,1,0.007300593,0.02923383,-0.05668556
1461.1,1,0.007300593,0.02923383,-0.05668556
1461.2,1,0.007306962,0.02927383,-0.056712035
1461.2,1,0.007306962,0.02927383,-0.056712035
1461.3,1,0.00731513,0.02931383,-0.056738626
1461.3,1,0.00731513,0.02931383,-0.056738626
1461.4,1,0.007322346,0.029353831,-0.05676484
1461.4,1,0.007322346,0.029353831,-0.05676484
1461.5,1,0.007329427,0.029393831,-0.056790885
1461.5,1,0.007329427,0.029393831,-0.056790885
1461.6,1,0.007336387,0.029433832,-0.0568168
1461.6,1,0.007336387,0.029433832,-0.0568168
1461.7,1,0.007343012,0.02947383,-0.056842595
1461.7,1,0.007343012,0.02947383,-0.056842595
1461.8,1,0.007348753,0.02951383,-0.056867987
1461.8,1,0.007348753,0.02951383,-0.056867987
1461.9,1,0.007353247,0.02955383,-0.056892864
1461.9,1,0.007353247,0.02955383,-0.056892864
1462,1,0.007356225,0.02959383,-0.05691718
1462,1,0.007356225,0.02959383,-0.05691718
1462.1,1,0.007357313,0.029633831,-0.056940805
1462.1,1,0.007357313,0.029633831,-0.056940805
1462.2,1,0.007357093,0.029673832,-0.05696379
1462.2,1,0.007357093,0.029673832,-0.05696379
1462.3,1,0.007356301,0.02971383,-0.056986205
1462.3,1,0.007356301,0.02971383,-0.056986205
1462.4,1,0.007354534,0.02975383,-0.057007875
1462.4,1,0.007354534,0.02975383,-0.057007875
1462.5,1,0.007352008,0.02979383,-0.057028748
1462.5,1,0.007352008,0.02979383,-0.057028748
1462.6,1,0.007349297,0.02983383,-0.05704896
1462.6,1,0.007349297,0.02983383,-0.05704896
1462.7,1,0.007347544,0.029873831,-0.057069004
1462.7,1,0.007347544,0.029873831,-0.057069004
1462.8,1,0.007347079,0.029913832,-0.057088766
1462.8,1,0.007347079,0.029913832,-0.057088766
1462.9,1,0.007348688,0.02995383,-0.05710842
1462.9,1,0.007348688,0.02995383,-0.05710842
1463,1,0.007352829,0.02999383,-0.057128105
1463,1,0.007352829,0.02999383,-0.057128105
1463.1,1,0.007357176,0.03003383,-0.057147674
1463.1,1,0.007357176,0.03003383,-0.057147674
1463.2,1,0.007363286,0.03007383,-0.057167422
1463.2,1,0.007363286,0.03007383,-0.057167422
1463.3,1,0.007371269,0.030113831,-0.057187513
1463.3,1,0.007371269,0.030113831,-0.057187513
1463.4,1,0.007381204,0.030153831,-0.057208106
